Country,City,Starting_a_business_score,Dealing_with_construction_permits_score,Getting_Electricity_score,Registering_Property_score,Getting_Credit_score,Strength_of_minority_investors_protection_score,Paying_taxes_score,Trading_across_borders_score,Enforcing_contracts_score,Resolving_insolvency_score
Nigeria,FCT,80.77912804306288,75.56851246480603,,33.33464577363363,,,,,,
Nigeria,Kano,67.45789652737093,80.06682329222456,,44.12216520977887,,,,,,
Nigeria,Benue,70.78082340046137,85.67701231165734,,34.728020012041426,,,,,,
Nigeria,Kebbi,71.9660238364745,86.54507610226825,,20.01491667970635,,,,,,
Nigeria,Rivers,67.26206007224027,81.48486803204285,,3.894205209994683,,,,,,
Nigeria,Zamfara,69.82545891083541,84.03106544041712,,55.1118406076653,,,,,,
Nigeria,Ekiti,66.61063199984105,83.79055064420766,,27.49867091972355,,,,,,
Nigeria,Kaduna,70.67742659150966,78.68251553068633,,24.375164055037533,,,,,,
Nigeria,Kogi,71.47738599864104,86.6409460975367,,39.34077618288144,,,,,,
Nigeria,Adamawa,68.04705157901903,83.5895393488633,,25.869295952322773,,,,,,
Nigeria,Bayelsa,66.3939198425116,84.05798079527695,,25.97022860180755,,,,,,
Nigeria,Anambra,67.38799965176307,81.5563934681165,,0,,,,,,
Nigeria,Katsina,68.43691751622765,84.43753719501103,,38.56388171554645,,,,,,
Nigeria,Nasarawa,70.92640560213052,78.88220023943204,,24.977327881230025,,,,,,
Nigeria,Ondo,64.98572397936138,80.92048895845018,,23.923444976076553,,,,,,
Nigeria,Taraba,71.71886050579793,80.16622254140576,,38.41421583878381,,,,,,
Nigeria,Yobe,68.71473044529017,81.93427802863177,,41.135684180039526,,,,,,
Nigeria,Imo,66.2657029922026,75.05559332183373,,21.158958001063265,,,,,,
Nigeria,Ebonyi,66.71853436572685,73.92802219744037,,23.203238369292013,,,,,,
Nigeria,Kwara,69.44194264185579,87.51960732283858,,38.676236044657095,,,,,,
Nigeria,Sokoto,68.49135167212867,89.85840769387914,,22.554492291334395,,,,,,
Nigeria,Oyo,67.04206442046164,84.80512920741126,,23.444976076555022,,,,,,
Nigeria,Osun,66.974997326524,87.50013520928074,,21.757044125465175,,,,,,
Nigeria,Delta,66.27034845381712,77.90697593996333,,23.351940457203614,,,,,,
Nigeria,Edo,67.69987373194503,83.0363538781695,,22.807017543859647,,,,,,
Nigeria,Niger,73.07751987188941,73.726896976281,,37.861452537775016,,,,,,
Nigeria,Lagos,75.92967689819153,40.4956772334294,,16.586921850079744,,,,,,
Nigeria,Ogun,74.94151193668489,73.28005485147992,,20.640616693248273,,,,,,
Nigeria,Enugu,71.07467261983015,55.98847262247838,,33.36563796172101,,,,,,
Nigeria,Jigawa,72.01300183835912,78.52932470862821,,45.22625235019268,,,,,,
Nigeria,Akwa Ibom,71.16391198168338,68.63488811813674,,24.720893141945776,,,,,,
Nigeria,Bauchi,72.89956289354087,69.35738079803521,,33.785220627325884,,,,,,
Nigeria,Abia,66.86904707605582,66.95897048809375,,11.483253588516746,,,,,,
Nigeria,Borno,74.36916778758282,61.214342954905455,,34.421156890897116,,,,,,
Nigeria,Cross River,70.98497166208267,77.88876049830655,,28.615098351940457,,,,,,
Nigeria,Gombe,73.246278194746,69.9213193464996,,47.79458445295518,,,,,,
Nigeria,Kano,68.47192651453537,78.03613072962584,,41.372154311544115,,,,,,
Nigeria,Plateau,70.14806584419246,66.22239535752438,,30.980861244019138,,,,,,
Nigeria,FCT,82.46808674133244,50.841868847722196,,33.68502018327478,,,,,,
Nigeria,Benue,72.97732355411439,67.35360880631977,,34.68578250367995,,,,,,
Nigeria,Ekiti,70.36443795041819,72.17485551727465,,27.49867091972355,,,,,,
Nigeria,Kaduna,70.83720405928119,69.36536929662817,,21.141622660050484,,,,,,
Nigeria,Rivers,69.70291767538832,52.06147934678194,,18.407761828814458,,,,,,
Nigeria,Kebbi,73.30137813080471,70.70968815267658,,17.124949814056297,,,,,,
Nigeria,Zamfara,74.40708190768483,59.10864842271777,,55.14137606285936,,,,,,
Nigeria,Adamawa,70.45584832450635,74.13336814756927,,25.987547315576677,,,,,,
Nigeria,Bayelsa,69.98392041074644,72.01816709604292,,23.192450824029773,,,,,,
Nigeria,Ondo,66.77653609095478,72.68028917497872,,27.339181286549703,,,,,,
Nigeria,Anambra,71.18871989438867,73.0160591723464,,4.766250094460768,,,,,,
Nigeria,Kogi,71.56781117121228,66.0740088925963,,33.46624136097821,,,,,,
Nigeria,Katsina,74.08377208038127,73.02673990549434,,41.933347128652635,,,,,,
Nigeria,Taraba,72.66095431009803,69.11421602303047,,33.30675172780436,,,,,,
Nigeria,Imo,69.7855723155805,62.06386729443495,,21.318447634237106,,,,,,
Nigeria,Nasarawa,74.42414125179072,65.06348181591866,,28.369161203378496,,,,,,
Nigeria,Yobe,71.94742727985556,66.78313365698493,,41.300291551436196,,,,,,
Nigeria,Ebonyi,70.1115354885959,62.89917476031393,,24.027743586653756,,,,,,
Nigeria,Kwara,71.20929151689222,64.97544953201371,,32.801701222753856,,,,,,
Nigeria,Sokoto,69.91836495065705,81.80164907829845,,22.713981924508243,,,,,,
Nigeria,Osun,69.00651322517714,80.95034277852075,,21.757044125465175,,,,,,
Nigeria,Oyo,69.94736931756717,73.46072396603152,,23.923444976076553,,,,,,
Nigeria,Delta,72.15514938645345,69.6653754994169,,23.51143009037746,,,,,,
Nigeria,Edo,72.11932128190097,68.79678735494132,,22.807017543859647,,,,,,
Nigeria,Lagos,83.67000622814152,41.829010566762726,,28.08226272308758,,,,,,
Nigeria,Kano,79.73423325289218,81.40075864389769,,38.634509718297636,,,,,,
Nigeria,Niger,76.94376323716568,82.94080517546651,,35.31766017771981,,,,,,
Nigeria,Ogun,81.69008310412337,75.25118096411468,,22.726880597677845,,,,,,
Nigeria,Enugu,81.70019227955719,65.9794854445005,,34.950877984673696,,,,,,
Nigeria,Jigawa,78.43386062126572,84.30870665809228,,42.383522282166815,,,,,,
Nigeria,Akwa Ibom,76.17048524413862,73.9643527355995,,24.720893141945776,,,,,,
Nigeria,Bauchi,76.05827724229223,77.68468536295408,,33.785220627325884,,,,,,
Nigeria,Abia,77.09903381600841,75.8440117970352,,15.776182881446038,,,,,,
Nigeria,Borno,77.6629000995647,74.64052050749888,,34.63849416146538,,,,,,
Nigeria,Cross River,74.45095819876349,78.61098327663153,,0,,,,,,
Nigeria,Plateau,75.47684056632572,64.94402841099448,,28.203083466241356,,,,,,
Nigeria,Gombe,75.36640455428197,76.35635930239403,,39.597504606341005,,,,,,
Nigeria,FCT,85.61104114261585,67.77911979809018,,34.154720930816346,,,,,,
Nigeria,Benue,75.90777169416961,75.8181814393398,,35.272198038612345,,,,,,
Nigeria,Ekiti,75.58209615419406,80.79021231134932,,27.49867091972355,,,,,,
Nigeria,Kaduna,81.4294268493442,76.61713994264711,,52.6263145828352,,,,,,
Nigeria,Rivers,79.47254835051811,52.06147934678194,,18.407761828814458,,,,,,
Nigeria,Kebbi,76.38272322793378,77.60618589701465,,14.451781127436817,,,,,,
Nigeria,Zamfara,77.10965179444061,58.79035471955833,,44.85101229917277,,,,,,
Nigeria,Adamawa,71.96498703554519,80.3994937721299,,25.795875650830283,,,,,,
Nigeria,Bayelsa,75.35401458604714,79.46211258826281,,25.744284954811267,,,,,,
Nigeria,Ondo,71.03617828753924,80.74754104264441,,25.039872408293462,,,,,,
Nigeria,Anambra,76.69250695575863,75.79238930249154,,20.768236376403355,,,,,,
Nigeria,Kogi,75.20607513611276,75.34875756768292,,33.46624136097821,,,,,,
Nigeria,Katsina,80.13967219614996,80.2507536781395,,42.13796532701641,,,,,,
Nigeria,Taraba,77.90855206012185,76.29131615837848,,33.30675172780436,,,,,,
Nigeria,Imo,73.15856662870999,74.37642655270791,,21.318447634237106,,,,,,
Nigeria,Nasarawa,78.35164965858941,63.71537469507504,,28.721436764034635,,,,,,
Nigeria,Yobe,78.04514293006395,73.3368875735609,,36.009043341203046,,,,,,
Nigeria,Ebonyi,74.35594187439703,66.80798690929119,,24.52951757211544,,,,,,
Nigeria,Kwara,74.83875593094001,73.46197467692642,,29.864433811802233,,,,,,
Nigeria,Sokoto,73.80206622748042,83.0470929022818,,22.713981924508243,,,,,,
Nigeria,Osun,72.4754806599322,79.19635945162224,,21.91653375863902,,,,,,
Nigeria,Oyo,76.75676881109442,69.57888054149635,,23.923444976076553,,,,,,
Nigeria,Delta,77.45664515154971,73.07745203025674,,28.455608718766612,,,,,,
Nigeria,Edo,74.68978783341069,77.65453462714959,,22.647527910685806,,,,,,
North Macedonia,Skopje,96.11856981954081,46.778097982708935,,72.8383741807796,,,,,64.12927892210196,
North Macedonia,Tetovo,92.6684441392762,41.07204610951009,,75.28221185328573,,,,,70.36624679956005,
North Macedonia,Bitola,92.68131743300083,38.80115273775216,,78.67040010430418,,,,,69.24966510204358,
Pakistan,Faisalabad,80.72343190941373,83.20782236136449,,62.99782485869367,,,46.73366546666907,,45.978244535040396,
Pakistan,Lahore,79.96966306519263,83.22118069340517,,63.566878077195895,,,46.73366546666907,,39.20093230233251,
Pakistan,Multan,78.60892390608156,83.27975775569028,,61.743586798090455,,,46.73366546666907,,30.764504670041486,
Pakistan,Gujranwala,77.79315576937968,82.95593486904667,,61.97198174545746,,,46.73366546666907,,38.264559166739446,
Pakistan,Islamabad,81.22594447222781,67.9785451864163,,64.42259891504668,,,55.97286622016143,,26.202314512804715,
Pakistan,Rawalpindi,79.08043682265524,82.93504025662581,,61.743586798090455,,,46.73366546666907,,28.67229007563991,
Pakistan,Sukkur,78.1064113432675,82.68490523322674,,58.11108214780082,,,46.65555817803969,,39.54879591959876,
Pakistan,Karachi,79.96966306519263,59.93236423417389,,57.744876572047495,,,46.65555817803969,,40.64229932324034,
Pakistan,Sheikhupura,78.56242443672097,80.18084041916931,,62.165924035727876,,,46.73366546666907,,34.45943140743055,
Pakistan,Hyderabad,77.87391399646461,64.82061625004339,,57.72319756725997,,,46.65555817803969,,29.312312988586427,
Pakistan,Peshawar,79.96966306519263,81.19570118771696,,59.55480982243523,,,46.694618012434056,,31.251970268812887,
Pakistan,Quetta,78.60892390608156,73.74858921527061,,53.46034479489782,,,46.874134156691134,,27.47436058447671,
Pakistan,Sialkot,78.08642072007117,74.77239746332735,,62.99782485869367,,,46.73366546666907,,27.1704803977316,
Pakistan,Faisalabad-port,,,,,,,,67.56061310011192,,
Pakistan,Gujranwala-port,,,,,,,,66.49018051165929,,
Pakistan,Hyderabad-port,,,,,,,,68.42791844314065,,
Pakistan,Islamabad-port,,,,,,,,66.59619832092987,,
Pakistan,Karachi-port,,,,,,,,68.37370819643864,,
Pakistan,Lahore-port,,,,,,,,65.625876018738,,
Pakistan,Multan-port,,,,,,,,67.03069227332774,,
Pakistan,Peshawar-port,,,,,,,,67.14945139981349,,
Pakistan,Quetta-port,,,,,,,,67.15140071790104,,
Pakistan,Rawalpindi-port,,,,,,,,66.23751140897015,,
Pakistan,Sheikhupura-port,,,,,,,,66.87257629017172,,
Pakistan,Sialkot-port,,,,,,,,67.20052300196848,,
Pakistan,Sukkur-port,,,,,,,,68.31043594413252,,
Panama,Panamá,91.93293236413257,75.96786467914596,,74.65296608572298,,,,,,
Panama,Manzanillo-port,,,,,,,,91.24919711886916,,
Peru,Arequipa,81.13154524815361,68.34980082908827,,73.97378706965905,,,,,,
Peru,Callao,74.93225473663446,67.31546537666587,,77.92945414133514,,,,,,
Peru,Chachapoyas,73.12643333076602,64.86194110594597,,75.72087980943684,,,,,,
Peru,Chiclayo,70.69202702450292,67.1343017890653,,74.72542314133158,,,,,,
Peru,Cusco,73.10061012293811,64.50296886462895,,77.00400273428643,,,,,,
Peru,Huancayo,72.75706460435333,61.68663762224056,,76.29542080467927,,,,,,
Peru,Huaraz,79.99278984639506,61.126559708183244,,76.41686235045894,,,,,,
Peru,Ica,74.93981301828182,63.15198048202378,,76.01335027950843,,,,,,
Peru,Lima,82.1281618175633,67.81274540645425,,76.14694660998276,,,,,,
Peru,Piura,76.07244387758556,67.74098999889009,,75.22878715400955,,,,,,
Peru,Tarapoto,70.91383408626685,70.57397736610699,,75.51573636210985,,,,,,
Peru,Trujillo,71.53857039353508,68.42046657410059,,78.7617239167875,,,,,,
Poland,Bydgoszcz,85.78985518850737,69.83658333390368,,82.14090444141019,,,,,72.69101095969562,
Poland,Rzeszów ,84.03106121865812,67.27189554248186,,80.37574389562621,,,,,71.57079238046065,
Poland,Szczecin ,82.77477981162295,65.98303081237808,,80.81676074761587,,,,,71.08452119714543,
Poland,Warsaw ,85.78985518850737,62.96746835788218,,80.29865352491184,,,,,64.82624610448283,
Poland,Wroclaw ,86.29236775132145,66.64873837070219,,77.46857158879048,,,,,68.62406031213311,
Poland,Bialystok ,86.7948803141355,63.40871218196977,,82.61937334093172,,,,,73.69496333450121,
Poland,Lódz ,85.78985518850737,66.34740372569429,,80.65727111444203,,,,,68.9757479085606,
Poland,Poznan ,89.12865701527376,62.312821593129456,,81.49326446566845,,,,,71.64055824989089,
Poland,Torun ,85.4443778015727,67.04318350325637,,80.77930870008402,,,,,72.96976709878477,
Poland,Katowice ,85.78985518850737,63.42775688186708,,79.34357406017182,,,,,70.48662462274181,
Poland,Kraków ,86.0411114699144,60.74049502007304,,79.53895443283031,,,,,71.43534824540374,
Poland,Lublin ,86.0411114699144,65.92494541823076,,78.38554312330344,,,,,68.67258908210243,
Poland,Zielona Góra ,84.5335737814722,64.64277815719738,,82.53478780282161,,,,,71.23072218431712,
Poland,Gdansk ,87.79990543976365,61.97138889544298,,79.41864929920165,,,,,63.8940880340777,
Poland,Gorzów Wielkopolski,84.5335737814722,60.85027215283276,,80.02040571957197,,,,,73.783907134559,
Poland,Kielce,84.28231750006515,63.05864569654482,,79.3824471868766,,,,,71.11328809308672,
Poland,Olsztyn ,87.79990543976365,64.64955038554832,,81.02447700919329,,,,,76.11765230165902,
Poland,Opole ,86.7948803141355,66.31374996004456,,79.42848753962953,,,,,73.05493063367078,
Portugal,Braga,90.8811359124166,64.33497844600765,76.36216480764782,83.52330806750035,,,,,,
Portugal,Coimbra,90.8811359124166,63.46813063883584,87.48425399677892,83.20432880115267,,,,,,
Portugal,Evora,90.8811359124166,73.5933870583599,83.08811873107844,83.36381843432652,,,,,,
Portugal,Faro,90.8811359124166,73.44482368673494,75.93836027697215,83.6827977006742,,,,,,
Portugal,Funchal,90.8811359124166,72.65802292074899,84.11059089280563,83.6827977006742,,,,,,
Portugal,Lisbon,90.8811359124166,73.02209066248756,81.92869844122335,82.24739100210961,,,,,,
Portugal,Ponta Delgada,90.8811359124166,73.6715860552978,88.48850379687497,83.6827977006742,,,,,,
Portugal,Porto,90.8811359124166,74.28194218736311,76.95258093601598,82.5663702684573,,,,,,
Romania,Bucharest,89.53214203238528,48.570400056998984,41.80899473512621,80.64121610657234,,,,,,
Romania,Constanta,87.522091781129,36.791049127513965,36.24350167520961,80.63906408903387,,,,,,
Romania,Craiova,86.26581037409383,52.85907642866917,41.51975535912255,80.64248199924204,,,,,,
Romania,Oradea,89.53214203238528,48.229706567112466,38.563382999885576,80.63931726756779,,,,,,
Romania,Brasov,88.77837318816418,46.1500709508131,41.08102814966855,80.64248199924204,,,,,,
Romania,Iasi,88.2758606253501,45.792817425241616,47.84959345142977,80.63995021390265,,,,,,
Romania,Cluj Napoca,88.77837318816418,43.53896344754768,38.05011504566858,80.64197564217416,,,,,,
Romania,Ploiesti,89.53214203238528,43.6488561019411,37.96655359345207,80.62792423354051,,,,,,
Romania,Timisoara,89.53214203238528,36.33332145385844,33.08623209923231,80.64248199924204,,,,,,
Serbia,Uzice,82.97468632196961,29.425552353506248,,68.35820071027068,,,,,66.90820168955906,
Serbia,Vranje,82.72343004056258,35.692603266090295,,70.75054520787832,,,,,60.755901547924964,
Serbia,Zrenjanin,82.72343004056258,33.96349663784822,,68.99615924296604,,,,,70.04605017069709,
Serbia,Belgrade,86.65670911588043,16.972142170989432,,65.64687694631533,,,,,59.49327184162225,
Serbia,Krusevac,81.48330178465056,22.543707973102784,,68.35820071027068,,,,,57.258619258927276,
Slovak Republic,Bratislava,81.96539820244858,61.33220241591442,77.59300341176179,91.88935512135424,,,,,,
Slovak Republic,Kosice,83.72419217229783,63.21429688836159,80.39259212659839,93.32476181991883,,,,,,
Slovak Republic,Presov,84.72921729792596,66.09614126876505,81.69778758349513,91.88935512135424,,,,,,
Slovak Republic,Zilina,84.72921729792596,59.41806749885681,88.71012116421069,93.00578255357117,,,,,,
Slovak Republic,Trnava,83.97544845370486,64.08128302174293,77.59300341176179,93.64374108626653,,,,,,
Somaliland,Hargeisa,36.80526253897346,51.784822286263214,75.50606568890473,69.68375936831845,,,42.28318736046711,,48.19242985594704,
Somaliland,Hargeisa-port,,,,,,,,64.83411833023128,,
South Africa,Cape Town,78.66738552841264,74.92386601179845,80.36158464594638,59.15256230401773,,,,,,
South Africa,Ekurhuleni,81.17994834248299,69.09325446715324,69.80594281296493,64.22729244773988,,,,,,
South Africa,eThekwini,78.66738552841264,71.56234284298112,76.68753712092195,62.04793262481806,,,,,,
South Africa,Msunduzi,78.66738552841264,70.75663874098784,63.38211773992231,59.48650093549052,,,,,,
South Africa,Johannesburg,81.17994834248299,63.969459902585896,55.74169985525126,65.82176680218167,,,,,,
South Africa,Mangaung,78.66738552841264,68.0753598181773,83.45930118661623,58.41296285930948,,,,,,
South Africa,Nelson Mandela Bay,78.66738552841264,68.12912037874169,47.58131148870924,62.687797035520056,,,,,,
South Africa,Tshwane,81.17994834248299,61.39128093165116,68.32020633796616,64.63440267793912,,,,,,
South Africa,Buffalo City,78.66738552841264,71.28794033115351,79.29828910669717,62.84250777190382,,,,,,
South Africa,Cape Town-port,,,,,,,,69.88099745477162,,
South Africa,Durban-port,,,,,,,,71.05252416248341,,
South Africa,Ngqura-port,,,,,,,,70.4494471278581,,
South Africa,Port Elizabeth-port,,,,,,,,70.54299015441468,,
South Africa,Cape Town,,73.96727997441876,81.40719269766707,56.2539359424246,,,,,,
South Africa,Ekurhuleni,,69.07746083760992,69.45635254106624,61.31244531943532,,,,,,
South Africa,eThekwini,,71.52854278248257,75.86401840403995,56.109765729457315,,,,,,
South Africa,Msunduzi,,70.89459491515814,63.45397792606784,53.71001232742413,,,,,,
South Africa,Johannesburg,,64.21771045834767,75.0200150050414,62.906703064345834,,,,,,
South Africa,Mangaung,,68.3337983136487,79.76413593862327,62.979668718642245,,,,,,
South Africa,Nelson Mandela Bay,,68.92829113676417,56.25012159272085,60.578857079246575,,,,,,
South Africa,Tshwane,,61.66483969492098,68.32515366390875,62.51913862527575,,,,,,
South Africa,Buffalo City,,71.10683381837445,79.1949550801382,60.41587497166665,,,,,,
South Africa,Cape Town-port,,,,,,,,,,
South Africa,Durban-port,,,,,,,,,,
South Africa,Ngqura-port,,,,,,,,,,
South Africa,Port Elizabeth-port,,,,,,,,,,
Spain,Badajoz,83.42853571318756,74.7563066106637,61.314782727100976,64.5295930695911,,,,,,
Spain,Albacete,81.5070834164463,71.84200508747342,55.1661004432155,68.65938208974354,,,,,,
Spain,Las Palmas de Gran Canaria,82.08357561859695,73.5470705175061,48.140733927956404,71.99271542307689,,,,,,
Spain,Logroño,83.05165129107701,79.14983453649445,55.090417516525406,71.20058357831344,,,,,,
Spain,Valencia,83.55416385389107,74.12019796522488,62.88956275744994,63.89595837895141,,,,,,
Spain,Gijón,83.55416385389107,74.76862198013805,58.81217548702011,64.05544801212525,,,,,,
Spain,Murcia,81.68319950243514,62.067646297635804,53.634704615154135,68.34040282339585,,,,,,
Spain,Pamplona,77.23429005571217,68.57336023552898,67.6937628013026,73.10382653418799,,,,,,
Spain,Santander,85.84850508602665,67.2871072706235,57.339783871803355,65.60004876924025,,,,,,
Spain,Valladolid,81.19704324142207,72.45064619988703,57.34624543152389,64.9173096212575,,,,,,
Spain,Zaragoza,81.23245604237093,59.98168586598083,52.115257315717336,70.88160431196576,,,,,,
Spain,Madrid,86.25749315392729,63.35154977992219,63.92457992550363,73.5025506171226,,,,,,
Spain,Melilla,78.86491953939768,69.41907184944053,51.406706970031955,75.23832945816459,,,,,,
Spain,Sevilla,86.49534032447932,66.05514653469788,54.45305150501298,66.14293111549385,,,,,,
Spain,Bilbao,81.18594945189705,62.09179941956319,65.0825096099623,70.72211467879191,,,,,,
Spain,Palma de Mallorca,81.7900097279196,59.44377674253095,64.85733034541049,65.61968159721592,,,,,,
Spain,Barcelona,81.95300096902433,67.06373261270095,69.46486892793439,64.37442727847294,,,,,,
Spain,Ceuta,77.93784697538088,66.6541085515453,45.54328620144647,75.55730872451228,,,,,,
Spain,Vigo,80.81344851878328,49.84655271843252,54.45172355925886,63.257999846256034,,,,,,
Spain,Algeciras-port,,,,,,,,79.5656250950254,,
Spain,Barcelona-port,,,,,,,,78.88894310602642,,
Spain,Bilbao-port,,,,,,,,77.91927182064157,,
Spain,Valencia-port,,,,,,,,84.35686601606383,,
Spain,Vigo-port,,,,,,,,76.3435372368737,,
Sweden,Gävle,87.05111579403015,81.01489825322079,89.03814327369174,89.11271428583518,,,,,,
Sweden,Göteborg,87.05111579403015,79.48248785731245,83.99605193992711,89.11271428583518,,,,,,
Sweden,Jönköping,87.05111579403015,79.05536217357904,87.67239210583902,89.11271428583518,,,,,,
Sweden,Malmö,87.05111579403015,80.61727057718925,83.4413740211133,89.11271428583518,,,,,,
Sweden,Stockholm ,87.05111579403015,80.16938951423786,79.05798406714219,89.11271428583518,,,,,,
Sweden,Sundsvall,87.05111579403015,82.5968509102665,88.9486203979249,89.11271428583518,,,,,,
Sweden,Umeå,87.05111579403015,80.83234030093676,87.95749105534117,89.11271428583518,,,,,,
Sweden,Uppsala,87.05111579403015,81.22818368973522,82.1495423080832,89.11271428583518,,,,,,
Tanzania,Zanzibar Town,61.131077051000545,91.49339845622292,92.83083854026667,35.60606060606061,,,69.3843379701185,,67.0275667385839,
Tanzania,Zanzibar Town-port,,,,,,,,66.75912139929093,,
